iteration,reward
1870,-12.0
1871,-24.25
1872,-10.25
1873,-13.0
1874,-10.5
1875,-12.5
1876,-9.25
1877,-18.75
1878,-33.75
1879,-23.75
1880,-19.5
1881,-20.0
1882,-20.25
1883,-15.25
1884,-23.75
1885,-21.25
1886,-19.5
1887,-15.75
1888,-23.25
1889,-20.0
1890,-22.25
1891,-14.0
1892,-12.5
1893,-13.0
1894,-15.5
1895,-20.75
1896,-44.25
1897,-30.5
1898,-33.75
1899,-37.0
1900,-15.75
1901,-17.75
1902,-53.0
1903,-23.25
1904,-18.5
1905,-18.0
1906,-30.5
1907,-21.0
1908,-30.25
1909,-17.75
1910,-31.0
1911,-14.25
1912,-14.0
1913,-17.75
1914,-27.75
1915,-22.0
1916,-13.0
1917,-24.75
1918,-12.5
1919,-22.5
1920,-15.75
1921,-16.0
1922,-17.75
1923,-13.75
1924,-15.5
1925,-24.75
1926,-37.25
1927,-14.75
1928,-11.25
1929,-15.5
1930,-17.5
1931,-19.75
1932,-40.75
1933,-23.25
1934,-14.0
1935,-50.5
1936,-28.75
1937,-17.25
1938,-25.0
1939,-56.75
1940,-24.0
1941,-29.5
1942,-21.0
1943,-36.75
1944,-14.75
1945,-26.75
1946,-17.0
1947,-38.0
1948,-17.5
1949,-14.25
1950,-99.0
1951,-77.0
1952,-63.75
1953,-62.25
1954,-32.0
1955,-79.5
1956,-65.75
1957,-50.5
1958,-36.25
1959,-61.75
1960,-34.75
1961,-44.5
1962,-58.75
1963,-40.75
1964,-47.25
1965,-59.5
1966,-38.75
1967,-75.5
1968,-70.0
1969,-59.0
1970,-38.5
1971,-54.25
1972,-40.25
1973,-39.0
1974,-57.75
1975,-43.75
1976,-19.75
1977,-14.25
1978,-22.25
1979,-36.75
1980,-23.5
1981,-32.25
1982,-38.75
1983,-64.25
1984,-56.75
1985,-27.25
1986,-22.0
1987,-14.25
1988,-14.5
1989,-15.25
1990,-15.5
1991,-23.75
1992,-20.75
1993,-20.75
1994,-35.0
1995,-39.5
1996,-31.0
1997,-19.75
1998,-40.25
1999,-34.25
2000,-29.75
use_separate_target_network,frequency_update_q_network,frequency_update_target_network,replay_chunk_size_to_use,shuffle_replay_buffer,replay_buffer_size,optimizer,num_hidden_nodes,discount_factor,epsilon_greedy,iterations,reward_magnitued_per_timestep,time_sequence_length,max_trajectory_length
True,1,1,5,False,50,tensorflow.python.keras.optimizer_v2.gradient_descent,32,1,0,2000,0.1,24,100
